bhk_count,area_sqft,log_area,floor_number,total_floors,floor_ratio,is_ground_floor,is_top_floor,furnishing_encoded,transaction_encoded,is_owner_listing,price_inr,log_price,price_per_sqft,price_cr,price_to_locality_median_ratio,locality_mean_price_sqft,locality_median_price_sqft,locality_listing_count,locality_price_rank,dist_nearest_metro_km,dist_nearest_hospital_km,dist_nearest_school_km,dist_nearest_mall_km,dist_nearest_it_hub_km,dist_nearest_airport_km,metro_count_2km,hospital_count_3km,school_count_2km,metro_accessibility_score,livability_index,score_healthcare,score_education,score_metro,score_commercial,score_employment,builder_reputation_score,builder_listing_count,builder_avg_price_sqft,builder_price_premium_pct,infrastructure_impact_score,impact_metro_extension,impact_highway,impact_it_sez,impact_urban_development,city,locality,property_type_clean,builder_tier,livability_band,appreciation_potential_band,area_bin,type_apartment,type_builder_floor,type_penthouse,type_studio,type_villa
3,1758.0,7.472500744737558,0.0,,,1,0,0,1,0,16747000.0,16.6337297554288,9526.17,1.675,1.025,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,42,10981.949143260465,18.2,18.55,22.25,4.17,31.59,10.16,Gurgaon,Sohna Road,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
2,1101.0,7.004881989712859,2.0,8.0,0.25,0,0,1,0,0,11278000.0,16.238364572017463,10243.42,1.128,0.872,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61,31,10995.311570656313,-6.42,53.82,90.0,9.13,64.6,21.71,Gurgaon,Sector 48,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
2,1068.0,6.974478911025045,1.0,10.0,0.1,0,0,0,1,0,11355000.0,16.245168821588724,10632.02,1.136,1.002,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,47,10937.253284940389,3.05,21.78,16.93,52.66,20.96,0.4,Gurgaon,Udyog Vihar,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
2,933.0,6.839476438228843,,,,0,1,2,1,0,19945000.0,16.80848909345952,21377.28,1.994,1.18,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,42,10981.949143260465,-39.38,45.1,90.0,7.71,41.27,8.7,Gurgaon,Golf Course Road,studio,Tier 2,Poor,Medium,Standard,0,0,0,1,0
1,517.0,6.249975242259483,7.0,12.0,0.5833333333333334,0,0,1,0,1,6401000.0,15.671964942349717,12381.04,0.64,1.054,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15,46,11646.705001117241,-0.88,39.68,29.42,70.0,20.59,51.2,Gurgaon,Sector 48,apartment,Individual,Poor,Medium,Compact,1,0,0,0,0
1,519.0,6.253828811575473,5.0,20.0,0.25,0,0,0,1,0,7336000.0,15.808304429232496,14134.87,0.734,1.087,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-14.21,36.77,21.39,67.37,20.46,53.47,Gurgaon,MG Road,apartment,Tier 2,Poor,Medium,Compact,1,0,0,0,0
2,1159.0,7.05617528410041,10.0,14.0,0.7142857142857143,0,0,2,1,0,12232000.0,16.31956610834381,10553.93,1.223,0.913,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,35,11530.874778105072,-0.23,48.75,74.8,25.01,70.0,0.36,Gurgaon,Sector 56,villa,Tier 1,Poor,Medium,Standard,0,0,0,0,1
5,2660.0,7.886457270977689,3.0,15.0,0.2,0,0,2,0,0,47705000.0,17.680546793130247,17934.21,4.77,1.121,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49,47,12174.359670335367,-23.91,37.68,74.8,8.09,39.21,0.38,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,Luxury,1,0,0,0,0
3,1521.0,7.3277805384216315,,,,0,1,0,0,0,13636000.0,16.42822398557522,8965.15,1.364,1.133,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,36.57,30.07,48.0,21.09,15.37,26.07,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
5,2983.0,8.001019961323651,3.0,15.0,0.2,0,0,1,0,0,27715000.0,17.137484376917588,9290.98,2.772,1.0,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,42,10981.949143260465,18.2,37.58,16.85,70.0,25.12,57.0,Gurgaon,Sohna Road,apartment,Tier 2,Poor,Medium,Luxury,1,0,0,0,0
2,933.0,6.839476438228843,2.0,8.0,0.25,0,0,0,0,0,9119000.0,16.025870816576944,9773.85,0.912,1.146,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,28.59,29.26,36.3,29.2,40.54,2.91,Gurgaon,Ardee City,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
2,1027.0,6.93537044601511,0.0,,,1,0,2,0,0,9179000.0,16.032428933145553,8937.68,0.918,0.904,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.49,36,11000.572715809956,11.32,39.57,8.16,63.48,50.47,57.0,Gurgaon,Sector 57,builder_floor,Tier 1,Poor,Medium,Standard,0,1,0,0,0
3,1369.0,7.222566018822171,0.0,,,1,0,0,0,1,9959000.0,16.11398732332546,7274.65,0.996,0.85,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,36.01,30.77,51.04,13.58,40.61,0.18,Gurgaon,South City,apartment,Individual,Poor,Low,Large,1,0,0,0,0
2,1122.0,7.023758954738443,0.0,,,1,0,1,1,0,15073000.0,16.52841568813646,13434.05,1.507,1.143,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,36,11000.572715809956,-6.38,15.6,19.11,10.58,24.73,3.08,Gurgaon,Sector 48,penthouse,Tier 1,Poor,Low,Standard,0,0,1,0,0
2,1175.0,7.069874128458572,10.0,14.0,0.7142857142857143,0,0,2,0,1,14643000.0,16.49947303182941,12462.13,1.464,1.078,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15,46,11646.705001117241,0.77,26.6,48.0,16.06,11.55,18.48,Gurgaon,Sector 56,villa,Individual,Poor,Low,Standard,0,0,0,0,1
3,1476.0,7.29776828253138,3.0,15.0,0.2,0,0,1,0,0,13825000.0,16.441989177705402,9366.53,1.382,0.882,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,0.49,38.92,30.29,70.0,16.32,51.2,Gurgaon,Udyog Vihar,builder_floor,Tier 1,Poor,Medium,Large,0,1,0,0,0
2,1158.0,7.055312843339752,,,,0,1,2,0,0,10369000.0,16.154331239981726,8954.23,1.037,0.88,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74,37,10965.891705343245,7.81,10.98,9.48,23.81,11.43,0.19,Gurgaon,Sector 15,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
3,1481.0,7.301147805856032,0.0,,,1,0,1,0,0,10147000.0,16.132688751812513,6851.45,1.015,0.866,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,47,10937.253284940389,38.18,44.56,90.0,9.01,39.33,7.15,Gurgaon,Palam Vihar,penthouse,Tier 2,Poor,Medium,Large,0,0,1,0,0
3,1760.0,7.473637108496206,,,,0,1,2,1,0,16765000.0,16.63480399753054,9525.57,1.676,0.964,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,23.2,25.65,57.77,5.4,15.41,2.5,Gurgaon,Sector 57,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
2,1126.0,7.027314514039777,3.0,15.0,0.2,0,0,2,1,0,10348000.0,16.152303918925085,9190.05,1.035,1.078,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74,36,11000.572715809956,28.99,12.28,13.4,17.7,15.17,1.28,Gurgaon,Ardee City,penthouse,Tier 1,Poor,Low,Standard,0,0,1,0,0
1,571.0,6.349138991379798,10.0,14.0,0.7142857142857143,0,0,2,0,0,4709000.0,15.36498634158498,8246.94,0.471,1.042,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,35,11530.874778105072,45.68,2.58,2.72,3.57,3.33,0.43,Gurgaon,Palam Vihar,villa,Tier 1,Poor,Low,Compact,0,0,0,0,1
3,1358.0,7.214504414151143,2.0,8.0,0.25,0,0,2,1,0,17158000.0,16.657975153396897,12634.76,1.716,0.972,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-14.21,3.3,3.15,6.24,3.52,0.33,Gurgaon,MG Road,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
3,1783.0,7.486613313139955,10.0,14.0,0.7142857142857143,0,0,0,0,0,16604000.0,16.625154248381516,9312.39,1.66,0.916,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.61,31,10995.311570656313,8.1,45.11,74.8,16.34,62.4,0.29,Gurgaon,Sector 15,builder_floor,Tier 1,Poor,Medium,Large,0,1,0,0,0
1,559.0,6.327936783729195,,,,0,1,2,1,0,3803000.0,15.151301049860665,6803.22,0.38,0.86,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,36.57,23.86,53.7,4.73,14.98,1.88,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Low,Compact,1,0,0,0,0
5,2479.0,7.8160138391590275,10.0,14.0,0.7142857142857143,0,0,1,0,0,21302000.0,16.874311569929194,8592.98,2.13,0.885,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,12.69,25.56,48.0,13.98,10.98,16.1,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
1,574.0,6.354370040797351,10.0,14.0,0.7142857142857143,0,0,2,0,0,6491000.0,15.68592731407506,11308.36,0.649,1.065,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75,40,11155.323746176988,5.1,43.37,41.1,80.0,51.32,0.77,Gurgaon,Udyog Vihar,villa,Tier 2,Poor,Medium,Compact,0,0,0,0,1
3,1477.0,7.298445101508147,2.0,8.0,0.25,0,0,1,1,0,19346000.0,16.7779962894149,13098.17,1.935,1.133,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.49,47,12174.359670335367,5.34,48.54,74.27,34.54,60.47,2.59,Gurgaon,Sector 56,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
5,2905.0,7.974532844130228,3.0,15.0,0.2,0,0,0,1,0,28305000.0,17.158549060782345,9743.55,2.83,1.138,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,40,11155.323746176988,30.28,49.03,73.24,7.4,64.6,28.83,Gurgaon,South City,villa,Tier 2,Poor,Medium,Luxury,0,0,0,0,1
2,934.0,6.840546529288687,3.0,15.0,0.2,0,0,2,0,1,14426000.0,16.484542761365038,15445.4,1.443,0.853,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-35.71,17.44,27.06,10.49,23.4,0.11,Gurgaon,Golf Course Road,apartment,Individual,Poor,Low,Standard,1,0,0,0,0
2,1111.0,7.013915474810528,5.0,20.0,0.25,0,0,0,0,0,12292000.0,16.324459283586236,11063.91,1.229,1.088,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42,35,11530.874778105072,13.37,39.83,48.0,38.61,20.26,51.2,Gurgaon,Sector 15,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
2,1062.0,6.968850378341948,10.0,14.0,0.7142857142857143,0,0,2,0,0,9791000.0,16.096974256470816,9219.4,0.979,1.081,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,42.76,53.77,90.0,19.52,64.6,11.09,Gurgaon,Ardee City,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
2,929.0,6.835184586147301,3.0,15.0,0.2,0,0,0,1,1,13563000.0,16.42285612867485,14599.57,1.356,1.123,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-10.43,28.84,48.0,25.74,7.95,24.52,Gurgaon,MG Road,apartment,Individual,Poor,Low,Standard,1,0,0,0,0
2,973.0,6.881411303642535,3.0,15.0,0.2,0,0,1,0,0,8843000.0,15.995136856641661,9088.39,0.884,0.936,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,43,11223.359681792177,15.63,26.15,30.43,4.63,42.48,19.78,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
3,1356.0,7.213031659834869,1.0,10.0,0.1,0,0,0,0,0,13411000.0,16.41158589825873,9890.12,1.341,1.001,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,42,10981.949143260465,11.13,37.86,14.29,70.0,29.82,57.0,Gurgaon,Sector 57,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
1,520.0,6.255750041753367,0.0,,,1,0,1,1,0,8456000.0,15.950386924791427,16261.54,0.846,0.976,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-35.12,22.34,51.58,5.26,7.86,6.34,Gurgaon,DLF Phase 5,studio,Tier 2,Poor,Low,Compact,0,0,0,1,0
3,1486.0,7.304515946460155,5.0,20.0,0.25,0,0,1,0,0,9727000.0,16.090416184658192,6545.76,0.973,0.901,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,42,10981.949143260465,51.12,37.66,14.24,68.93,29.94,57.0,Gurgaon,New Gurgaon Sector 82,builder_floor,Tier 2,Poor,Medium,Large,0,1,0,0,0
5,2699.0,7.90100705199242,7.0,12.0,0.5833333333333334,0,0,2,1,0,30114000.0,17.22050077107227,11157.47,3.011,0.95,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61,31,10995.311570656313,-6.42,53.85,60.1,79.63,66.08,1.86,Gurgaon,Sector 48,apartment,Tier 1,Poor,Medium,Luxury,1,0,0,0,0
4,1978.0,7.590346945602565,5.0,20.0,0.25,0,0,2,1,0,15745000.0,16.572033476029485,7960.06,1.574,0.93,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,31.07,20.72,24.27,24.9,27.29,2.11,Gurgaon,South City,builder_floor,Tier 2,Poor,Low,XLarge,0,1,0,0,0
3,1485.0,7.303843225277705,5.0,20.0,0.25,0,0,0,1,0,12110000.0,16.309542198105653,8154.88,1.211,1.03,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,38.54,56.09,90.0,36.59,64.6,5.6,Gurgaon,Palam Vihar,penthouse,Tier 2,Poor,Medium,Large,0,0,1,0,0
2,1123.0,7.024649030453636,7.0,12.0,0.5833333333333334,0,0,1,1,0,22469000.0,16.92764718389413,20008.01,2.247,1.105,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,31,10995.311570656313,-39.3,6.23,5.26,15.05,5.24,0.36,Gurgaon,Golf Course Road,builder_floor,Tier 1,Poor,Low,Standard,0,1,0,0,0
3,1372.0,7.224753405767971,1.0,10.0,0.1,0,0,1,1,0,13237000.0,16.398526572241725,9647.96,1.324,0.949,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.61,31,10995.311570656313,8.1,55.13,90.0,9.05,64.6,28.37,Gurgaon,Sector 15,apartment,Tier 1,Poor,Medium,Large,1,0,0,0,0
3,1756.0,7.471363088187097,10.0,14.0,0.7142857142857143,0,0,0,0,0,12227000.0,16.319157260912533,6962.98,1.223,0.88,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,34.75,28.26,60.8,4.02,19.69,6.29,Gurgaon,Palam Vihar,penthouse,Tier 1,Poor,Low,Large,0,0,1,0,0
2,1156.0,7.053585727193677,2.0,8.0,0.25,0,0,1,1,0,21916000.0,16.902727567269206,18958.48,2.192,1.185,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-32.44,11.9,11.01,25.59,11.1,0.75,Gurgaon,Cyber City,villa,Tier 2,Poor,Low,Standard,0,0,0,0,1
2,1100.0,7.00397413672268,3.0,15.0,0.2,0,0,0,1,1,15580000.0,16.561498662591728,14163.64,1.558,1.205,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15,46,11646.705001117241,-0.88,39.9,74.79,10.34,31.41,19.03,Gurgaon,Sector 48,apartment,Individual,Poor,Medium,Standard,1,0,0,0,0
4,2156.0,7.676473646389156,0.0,,,1,0,0,1,0,41225000.0,17.53455545066706,19121.06,4.122,1.148,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.17,35,11530.874778105072,-30.79,10.84,8.07,27.35,9.97,0.27,Gurgaon,DLF Phase 5,apartment,Tier 1,Poor,Low,XLarge,1,0,0,0,0
2,1168.0,7.063903961472068,,,,0,1,1,0,0,12579000.0,16.34753939431858,10769.69,1.258,1.11,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,42,10981.949143260465,13.15,16.7,32.74,9.84,5.37,9.64,Gurgaon,Nirvana Country,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
2,956.0,6.863803391452954,10.0,14.0,0.7142857142857143,0,0,0,0,0,8154000.0,15.914019285000524,8529.29,0.815,1.0,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11,31,10995.311570656313,28.93,10.48,15.93,7.05,13.93,0.06,Gurgaon,Ardee City,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
2,924.0,6.829793737512425,7.0,12.0,0.5833333333333334,0,0,2,0,0,11512000.0,16.258900614415214,12458.87,1.151,1.174,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,42,10981.949143260465,3.47,14.18,29.74,6.11,5.1,6.38,Gurgaon,Udyog Vihar,villa,Tier 2,Poor,Low,Standard,0,0,0,0,1
2,972.0,6.880384082186005,2.0,8.0,0.25,0,0,2,0,0,7666000.0,15.852305655368754,7886.83,0.767,0.813,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,12.69,7.89,7.76,14.62,8.44,0.68,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
4,2277.0,7.731053144007127,10.0,14.0,0.7142857142857143,0,0,1,0,0,20040000.0,16.813240884081136,8801.05,2.004,0.907,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,42,10981.949143260465,13.15,20.75,24.83,4.08,35.24,12.19,Gurgaon,Nirvana Country,penthouse,Tier 2,Poor,Low,XLarge,0,0,1,0,0
3,1366.0,7.220373836723949,7.0,12.0,0.5833333333333334,0,0,2,1,0,9514000.0,16.06827506108262,6964.86,0.951,0.958,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,50.9,4.68,3.96,11.14,4.02,0.29,Gurgaon,New Gurgaon Sector 82,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
3,1612.0,7.385851078125209,3.0,15.0,0.2,0,0,0,0,0,16290000.0,16.60606204196558,10105.46,1.629,0.874,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.49,47,12174.359670335367,5.34,25.53,48.0,14.46,10.34,16.26,Gurgaon,Sector 56,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
1,599.0,6.396929655216146,1.0,10.0,0.1,0,0,0,0,0,4851000.0,15.394695633370395,8098.5,0.485,0.834,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,12.69,21.57,26.31,5.04,37.33,10.12,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,Compact,1,0,0,0,0
2,1157.0,7.05444965813294,10.0,14.0,0.7142857142857143,0,0,1,0,0,9881000.0,16.106124380381427,8540.19,0.988,1.079,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,47,10937.253284940389,38.18,10.98,8.48,26.77,10.43,0.24,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
3,1585.0,7.368970402194793,7.0,12.0,0.5833333333333334,0,0,1,1,0,30265000.0,17.22550252034939,19094.64,3.026,1.146,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-35.12,52.66,90.0,31.23,56.21,4.32,Gurgaon,DLF Phase 5,villa,Tier 2,Poor,Medium,Large,0,0,0,0,1
1,460.0,6.133398042996649,3.0,15.0,0.2,0,0,0,0,0,8222000.0,15.922324168064861,17873.91,0.822,1.073,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-35.12,49.61,72.79,35.36,64.6,4.55,Gurgaon,DLF Phase 5,villa,Tier 2,Poor,Medium,Micro,0,0,0,0,1
2,1149.0,7.047517221357296,3.0,15.0,0.2,0,0,1,1,0,10879000.0,16.202344975323427,9468.23,1.088,0.892,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24,36,11000.572715809956,3.64,51.31,74.8,37.44,70.0,0.71,Gurgaon,Udyog Vihar,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
3,1620.0,7.390798521735676,1.0,10.0,0.1,0,0,1,0,0,16527000.0,16.62050602563001,10201.85,1.653,1.098,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,40,11155.323746176988,20.07,37.6,45.73,5.59,63.43,23.09,Gurgaon,Sohna Road,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
2,934.0,6.840546529288687,5.0,20.0,0.25,0,0,1,0,0,10524000.0,16.16916901616322,11267.67,1.052,1.062,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,1.85,18.57,23.01,7.15,31.78,5.72,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
3,1392.0,7.239214973779806,10.0,14.0,0.7142857142857143,0,0,0,1,0,10980000.0,16.211586085120334,7887.93,1.098,0.997,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,42,10981.949143260465,38.74,50.29,74.8,31.4,70.0,1.67,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Medium,Large,0,1,0,0,0
2,1173.0,7.068172000388042,10.0,14.0,0.7142857142857143,0,0,1,0,1,10444000.0,16.161538304549907,8903.67,1.044,1.044,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,36.57,17.58,12.65,45.69,15.73,0.41,Gurgaon,Ardee City,apartment,Individual,Poor,Low,Standard,1,0,0,0,0
